pgc_name,full_pgc_name,hubb,E,Irr,S0,SBa,SBb,SBc,Sa,Sb,Sc
PGC 29549  ,PGC0029549,Irr,0,1,0,0,0,0,0,0,0
PGC 21857  ,PGC0021857,Sc,0,0,0,0,0,0,0,0,1
PGC 58031  ,PGC0058031,Sb,0,0,0,0,0,0,0,1,0
PGC 59456  ,PGC0059456,E,1,0,0,0,0,0,0,0,0
PGC 59817  ,PGC0059817,SBb,0,0,0,0,1,0,0,0,0
PGC 59650  ,PGC0059650,Sb,0,0,0,0,0,0,0,1,0
PGC 34260  ,PGC0034260,Sa,0,0,0,0,0,0,1,0,0
PGC 59657  ,PGC0059657,Sc,0,0,0,0,0,0,0,0,1
PGC 29567  ,PGC0029567,Sa,0,0,0,0,0,0,1,0,0
PGC 59454  ,PGC0059454,Sb,0,0,0,0,0,0,0,1,0
PGC 48884  ,PGC0048884,Sa,0,0,0,0,0,0,1,0,0
PGC 48597  ,PGC0048597,SBb,0,0,0,0,1,0,0,0,0
PGC 22042  ,PGC0022042,Irr,0,1,0,0,0,0,0,0,0
PGC 51730  ,PGC0051730,Sc,0,0,0,0,0,0,0,0,1
PGC 26817  ,PGC0026817,SBb,0,0,0,0,1,0,0,0,0
PGC 52343  ,PGC0052343,SBa,0,0,0,1,0,0,0,0,0
PGC 21280  ,PGC0021280,S0,0,0,1,0,0,0,0,0,0
PGC 46804  ,PGC0046804,Sc,0,0,0,0,0,0,0,0,1
PGC 25423  ,PGC0025423,Sc,0,0,0,0,0,0,0,0,1
PGC 54614  ,PGC0054614,SBc,0,0,0,0,0,1,0,0,0
PGC 56959  ,PGC0056959,Irr,0,1,0,0,0,0,0,0,0
PGC 46046  ,PGC0046046,Sc,0,0,0,0,0,0,0,0,1
PGC 21940  ,PGC0021940,SBb,0,0,0,0,1,0,0,0,0
PGC 28868  ,PGC0028868,Irr,0,1,0,0,0,0,0,0,0
PGC 50232  ,PGC0050232,Sc,0,0,0,0,0,0,0,0,1
PGC 29683  ,PGC0029683,Sc,0,0,0,0,0,0,0,0,1
PGC 24299  ,PGC0024299,Sc,0,0,0,0,0,0,0,0,1
PGC 55517  ,PGC0055517,Sb,0,0,0,0,0,0,0,1,0
PGC 47254  ,PGC0047254,Sb,0,0,0,0,0,0,0,1,0
PGC 51754  ,PGC0051754,S0,0,0,1,0,0,0,0,0,0
PGC 26178  ,PGC0026178,Sa,0,0,0,0,0,0,1,0,0
PGC 60031  ,PGC0060031,Irr,0,1,0,0,0,0,0,0,0
PGC 21891  ,PGC0021891,Sc,0,0,0,0,0,0,0,0,1
PGC 46180  ,PGC0046180,Sc,0,0,0,0,0,0,0,0,1
PGC 55132  ,PGC0055132,Sc,0,0,0,0,0,0,0,0,1
PGC 46819  ,PGC0046819,Sa,0,0,0,0,0,0,1,0,0
PGC 56014  ,PGC0056014,Sb,0,0,0,0,0,0,0,1,0
PGC 46293  ,PGC0046293,Sc,0,0,0,0,0,0,0,0,1
PGC 27925  ,PGC0027925,Sb,0,0,0,0,0,0,0,1,0
PGC 53876  ,PGC0053876,Sc,0,0,0,0,0,0,0,0,1
PGC 48285  ,PGC0048285,SBa,0,0,0,1,0,0,0,0,0
PGC 46617  ,PGC0046617,Sc,0,0,0,0,0,0,0,0,1
PGC 34733  ,PGC0034733,Sc,0,0,0,0,0,0,0,0,1
PGC 46657  ,PGC0046657,SBb,0,0,0,0,1,0,0,0,0
PGC 34768  ,PGC0034768,SBa,0,0,0,1,0,0,0,0,0
PGC 45905  ,PGC0045905,Sc,0,0,0,0,0,0,0,0,1
PGC 48318  ,PGC0048318,Irr,0,1,0,0,0,0,0,0,0
PGC 36899  ,PGC0036899,Irr,0,1,0,0,0,0,0,0,0
PGC 57641  ,PGC0057641,SBb,0,0,0,0,1,0,0,0,0
PGC 46851  ,PGC0046851,SBc,0,0,0,0,0,1,0,0,0
PGC 46647  ,PGC0046647,Sb,0,0,0,0,0,0,0,1,0
PGC 43575  ,PGC0043575,Sc,0,0,0,0,0,0,0,0,1
PGC 52429  ,PGC0052429,S0,0,0,1,0,0,0,0,0,0
PGC 48366  ,PGC0048366,Sb,0,0,0,0,0,0,0,1,0
PGC 47867  ,PGC0047867,Sb,0,0,0,0,0,0,0,1,0
PGC 52702  ,PGC0052702,Irr,0,1,0,0,0,0,0,0,0
PGC 59647  ,PGC0059647,Sa,0,0,0,0,0,0,1,0,0
PGC 45264  ,PGC0045264,SBa,0,0,0,1,0,0,0,0,0
PGC 36419  ,PGC0036419,Irr,0,1,0,0,0,0,0,0,0
PGC 22297  ,PGC0022297,Sc,0,0,0,0,0,0,0,0,1
PGC 41051  ,PGC0041051,Sc,0,0,0,0,0,0,0,0,1
PGC 59529  ,PGC0059529,Sb,0,0,0,0,0,0,0,1,0
PGC 28317  ,PGC0028317,Irr,0,1,0,0,0,0,0,0,0
PGC 37449  ,PGC0037449,Irr,0,1,0,0,0,0,0,0,0
PGC 51589  ,PGC0051589,Sb,0,0,0,0,0,0,0,1,0
PGC 40330  ,PGC0040330,SBc,0,0,0,0,0,1,0,0,0
PGC 31477  ,PGC0031477,Irr,0,1,0,0,0,0,0,0,0
PGC 41636  ,PGC0041636,Irr,0,1,0,0,0,0,0,0,0
PGC 21657  ,PGC0021657,Sc,0,0,0,0,0,0,0,0,1
PGC 50838  ,PGC0050838,SBb,0,0,0,0,1,0,0,0,0
PGC 46809  ,PGC0046809,E,1,0,0,0,0,0,0,0,0
PGC 38603  ,PGC0038603,E,1,0,0,0,0,0,0,0,0
PGC 47462  ,PGC0047462,Sb,0,0,0,0,0,0,0,1,0
PGC 21676  ,PGC0021676,Sa,0,0,0,0,0,0,1,0,0
PGC 51964  ,PGC0051964,Sb,0,0,0,0,0,0,0,1,0
PGC 27282  ,PGC0027282,E,1,0,0,0,0,0,0,0,0
PGC 48084  ,PGC0048084,Sc,0,0,0,0,0,0,0,0,1
PGC 22378  ,PGC0022378,Sc,0,0,0,0,0,0,0,0,1
PGC 45887  ,PGC0045887,Sb,0,0,0,0,0,0,0,1,0
PGC 29484  ,PGC0029484,Sb,0,0,0,0,0,0,0,1,0
PGC 57178  ,PGC0057178,SBb,0,0,0,0,1,0,0,0,0
PGC 36158  ,PGC0036158,Sa,0,0,0,0,0,0,1,0,0
PGC 36160  ,PGC0036160,Sa,0,0,0,0,0,0,1,0,0
PGC 46507  ,PGC0046507,S0,0,0,1,0,0,0,0,0,0
PGC 27827  ,PGC0027827,E,1,0,0,0,0,0,0,0,0
PGC 45261  ,PGC0045261,Sb,0,0,0,0,0,0,0,1,0
PGC 57499  ,PGC0057499,Sb,0,0,0,0,0,0,0,1,0
PGC 25318  ,PGC0025318,Sc,0,0,0,0,0,0,0,0,1
PGC 26225  ,PGC0026225,Sb,0,0,0,0,0,0,0,1,0
PGC 47131  ,PGC0047131,Sa,0,0,0,0,0,0,1,0,0
PGC 47234  ,PGC0047234,Sb,0,0,0,0,0,0,0,1,0
PGC 37515  ,PGC0037515,Sc,0,0,0,0,0,0,0,0,1
PGC 48053  ,PGC0048053,Irr,0,1,0,0,0,0,0,0,0
PGC 41660  ,PGC0041660,Sa,0,0,0,0,0,0,1,0,0
PGC 40026  ,PGC0040026,Irr,0,1,0,0,0,0,0,0,0
PGC 47093  ,PGC0047093,Sc,0,0,0,0,0,0,0,0,1
PGC 47812  ,PGC0047812,Sb,0,0,0,0,0,0,0,1,0
PGC 58888  ,PGC0058888,Sb,0,0,0,0,0,0,0,1,0
PGC 27935  ,PGC0027935,Irr,0,1,0,0,0,0,0,0,0
PGC 59732  ,PGC0059732,Sb,0,0,0,0,0,0,0,1,0
PGC 29603  ,PGC0029603,Sc,0,0,0,0,0,0,0,0,1
PGC 37616  ,PGC0037616,Sc,0,0,0,0,0,0,0,0,1
PGC 57529  ,PGC0057529,Sc,0,0,0,0,0,0,0,0,1
PGC 27533  ,PGC0027533,SBc,0,0,0,0,0,1,0,0,0
PGC 37613  ,PGC0037613,Irr,0,1,0,0,0,0,0,0,0
PGC 27546  ,PGC0027546,SBc,0,0,0,0,0,1,0,0,0
PGC 31063  ,PGC0031063,Sc,0,0,0,0,0,0,0,0,1
PGC 47369  ,PGC0047369,SBb,0,0,0,0,1,0,0,0,0
PGC 28645  ,PGC0028645,Sc,0,0,0,0,0,0,0,0,1
PGC 55923  ,PGC0055923,Sb,0,0,0,0,0,0,0,1,0
PGC 44213  ,PGC0044213,Sc,0,0,0,0,0,0,0,0,1
PGC 45700  ,PGC0045700,Sc,0,0,0,0,0,0,0,0,1
PGC 59727  ,PGC0059727,E,1,0,0,0,0,0,0,0,0
PGC 29526  ,PGC0029526,Sc,0,0,0,0,0,0,0,0,1
PGC 57508  ,PGC0057508,Sc,0,0,0,0,0,0,0,0,1
PGC 41031  ,PGC0041031,SBc,0,0,0,0,0,1,0,0,0
PGC 37088  ,PGC0037088,Sc,0,0,0,0,0,0,0,0,1
PGC 22314  ,PGC0022314,Sa,0,0,0,0,0,0,1,0,0
PGC 42620  ,PGC0042620,E,1,0,0,0,0,0,0,0,0
PGC 35679  ,PGC0035679,Sb,0,0,0,0,0,0,0,1,0
PGC 52712  ,PGC0052712,Sb,0,0,0,0,0,0,0,1,0
PGC 24996  ,PGC0024996,Sc,0,0,0,0,0,0,0,0,1
PGC 42275  ,PGC0042275,Irr,0,1,0,0,0,0,0,0,0
PGC 47490  ,PGC0047490,Irr,0,1,0,0,0,0,0,0,0
PGC 52743  ,PGC0052743,E,1,0,0,0,0,0,0,0,0
PGC 48185  ,PGC0048185,Sb,0,0,0,0,0,0,0,1,0
PGC 21336  ,PGC0021336,SBb,0,0,0,0,1,0,0,0,0
PGC 46855  ,PGC0046855,S0,0,0,1,0,0,0,0,0,0
PGC 25911  ,PGC0025911,Sc,0,0,0,0,0,0,0,0,1
PGC 45451  ,PGC0045451,Sc,0,0,0,0,0,0,0,0,1
PGC 46355  ,PGC0046355,SBb,0,0,0,0,1,0,0,0,0
PGC 51371  ,PGC0051371,SBa,0,0,0,1,0,0,0,0,0
PGC 24438  ,PGC0024438,SBb,0,0,0,0,1,0,0,0,0
PGC 44986  ,PGC0044986,Sa,0,0,0,0,0,0,1,0,0
PGC 32584  ,PGC0032584,SBb,0,0,0,0,1,0,0,0,0
PGC 22381  ,PGC0022381,Sb,0,0,0,0,0,0,0,1,0
PGC 49422  ,PGC0049422,SBa,0,0,0,1,0,0,0,0,0
PGC 28390  ,PGC0028390,SBc,0,0,0,0,0,1,0,0,0
PGC 29365  ,PGC0029365,Sc,0,0,0,0,0,0,0,0,1
PGC 29415  ,PGC0029415,Sb,0,0,0,0,0,0,0,1,0
PGC 34735  ,PGC0034735,Sc,0,0,0,0,0,0,0,0,1
PGC 21372  ,PGC0021372,Sa,0,0,0,0,0,0,1,0,0
PGC 25806  ,PGC0025806,Sc,0,0,0,0,0,0,0,0,1
PGC 43428  ,PGC0043428,SBb,0,0,0,0,1,0,0,0,0
PGC 27785  ,PGC0027785,Irr,0,1,0,0,0,0,0,0,0
PGC 51598  ,PGC0051598,E,1,0,0,0,0,0,0,0,0
PGC 51695  ,PGC0051695,Sa,0,0,0,0,0,0,1,0,0
PGC 28623  ,PGC0028623,Irr,0,1,0,0,0,0,0,0,0
PGC 55881  ,PGC0055881,Sc,0,0,0,0,0,0,0,0,1
PGC 22417  ,PGC0022417,SBa,0,0,0,1,0,0,0,0,0
PGC 50123  ,PGC0050123,Sa,0,0,0,0,0,0,1,0,0
PGC 50139  ,PGC0050139,Sa,0,0,0,0,0,0,1,0,0
PGC 36530  ,PGC0036530,SBb,0,0,0,0,1,0,0,0,0
PGC 37308  ,PGC0037308,SBc,0,0,0,0,0,1,0,0,0
PGC 39321  ,PGC0039321,Sc,0,0,0,0,0,0,0,0,1
PGC 36455  ,PGC0036455,SBa,0,0,0,1,0,0,0,0,0
PGC 47980  ,PGC0047980,Sa,0,0,0,0,0,0,1,0,0
PGC 47935  ,PGC0047935,Sc,0,0,0,0,0,0,0,0,1
PGC 36504  ,PGC0036504,E,1,0,0,0,0,0,0,0,0
PGC 24532  ,PGC0024532,Sb,0,0,0,0,0,0,0,1,0
PGC 50485  ,PGC0050485,Sb,0,0,0,0,0,0,0,1,0
PGC 48080  ,PGC0048080,Sc,0,0,0,0,0,0,0,0,1
PGC 58728  ,PGC0058728,Sa,0,0,0,0,0,0,1,0,0
PGC 50972  ,PGC0050972,Sc,0,0,0,0,0,0,0,0,1
PGC 26371  ,PGC0026371,S0,0,0,1,0,0,0,0,0,0
PGC 26345  ,PGC0026345,Sa,0,0,0,0,0,0,1,0,0
PGC 26376  ,PGC0026376,E,1,0,0,0,0,0,0,0,0
PGC 48441  ,PGC0048441,Sc,0,0,0,0,0,0,0,0,1
PGC 30459  ,PGC0030459,Sb,0,0,0,0,0,0,0,1,0
PGC 36079  ,PGC0036079,Sc,0,0,0,0,0,0,0,0,1
PGC 30468  ,PGC0030468,Sc,0,0,0,0,0,0,0,0,1
PGC 51665  ,PGC0051665,Sc,0,0,0,0,0,0,0,0,1
PGC 34284  ,PGC0034284,Sc,0,0,0,0,0,0,0,0,1
PGC 51511  ,PGC0051511,Sc,0,0,0,0,0,0,0,0,1
PGC 27987  ,PGC0027987,SBc,0,0,0,0,0,1,0,0,0
PGC 48869  ,PGC0048869,SBc,0,0,0,0,0,1,0,0,0
PGC 48862  ,PGC0048862,SBc,0,0,0,0,0,1,0,0,0
PGC 32679  ,PGC0032679,Sa,0,0,0,0,0,0,1,0,0
PGC 22922  ,PGC0022922,Sc,0,0,0,0,0,0,0,0,1
PGC 21918  ,PGC0021918,Sc,0,0,0,0,0,0,0,0,1
PGC 45921  ,PGC0045921,SBb,0,0,0,0,1,0,0,0,0
PGC 26340  ,PGC0026340,SBa,0,0,0,1,0,0,0,0,0
PGC 21154  ,PGC0021154,Sc,0,0,0,0,0,0,0,0,1
PGC 27826  ,PGC0027826,Sc,0,0,0,0,0,0,0,0,1
PGC 47872  ,PGC0047872,Sc,0,0,0,0,0,0,0,0,1
PGC 21983  ,PGC0021983,Sc,0,0,0,0,0,0,0,0,1
PGC 34702  ,PGC0034702,Sa,0,0,0,0,0,0,1,0,0
PGC 34936  ,PGC0034936,E,1,0,0,0,0,0,0,0,0
PGC 46560  ,PGC0046560,Irr,0,1,0,0,0,0,0,0,0
PGC 54336  ,PGC0054336,SBc,0,0,0,0,0,1,0,0,0
PGC 58970  ,PGC0058970,SBb,0,0,0,0,1,0,0,0,0
PGC 45684  ,PGC0045684,SBc,0,0,0,0,0,1,0,0,0
PGC 35517  ,PGC0035517,SBc,0,0,0,0,0,1,0,0,0
PGC 21555  ,PGC0021555,SBc,0,0,0,0,0,1,0,0,0
PGC 21581  ,PGC0021581,SBa,0,0,0,1,0,0,0,0,0
PGC 35732  ,PGC0035732,Sa,0,0,0,0,0,0,1,0,0
PGC 35687  ,PGC0035687,Sb,0,0,0,0,0,0,0,1,0
PGC 46092  ,PGC0046092,S0,0,0,1,0,0,0,0,0,0
PGC 21847  ,PGC0021847,SBb,0,0,0,0,1,0,0,0,0
PGC 34933  ,PGC0034933,SBa,0,0,0,1,0,0,0,0,0
PGC 34772  ,PGC0034772,Sa,0,0,0,0,0,0,1,0,0
PGC 42901  ,PGC0042901,Irr,0,1,0,0,0,0,0,0,0
PGC 58967  ,PGC0058967,Sb,0,0,0,0,0,0,0,1,0
PGC 31923  ,PGC0031923,Irr,0,1,0,0,0,0,0,0,0
PGC 32652  ,PGC0032652,Sa,0,0,0,0,0,0,1,0,0
PGC 34946  ,PGC0034946,Sa,0,0,0,0,0,0,1,0,0
PGC 31032  ,PGC0031032,Irr,0,1,0,0,0,0,0,0,0
PGC 59554  ,PGC0059554,Sc,0,0,0,0,0,0,0,0,1
PGC 33976  ,PGC0033976,Irr,0,1,0,0,0,0,0,0,0
PGC 25562  ,PGC0025562,Irr,0,1,0,0,0,0,0,0,0
PGC 26752  ,PGC0026752,Sc,0,0,0,0,0,0,0,0,1
PGC 26663  ,PGC0026663,Irr,0,1,0,0,0,0,0,0,0
PGC 47895  ,PGC0047895,Sa,0,0,0,0,0,0,1,0,0
PGC 47822  ,PGC0047822,E,1,0,0,0,0,0,0,0,0
PGC 38933  ,PGC0038933,Sc,0,0,0,0,0,0,0,0,1
PGC 28270  ,PGC0028270,E,1,0,0,0,0,0,0,0,0
PGC 24531  ,PGC0024531,Sb,0,0,0,0,0,0,0,1,0
PGC 51426  ,PGC0051426,Sc,0,0,0,0,0,0,0,0,1
PGC 52010  ,PGC0052010,S0,0,0,1,0,0,0,0,0,0
PGC 48047  ,PGC0048047,Sb,0,0,0,0,0,0,0,1,0
PGC 50042  ,PGC0050042,Sa,0,0,0,0,0,0,1,0,0
PGC 46065  ,PGC0046065,Irr,0,1,0,0,0,0,0,0,0
PGC 57728  ,PGC0057728,E,1,0,0,0,0,0,0,0,0
PGC 30694  ,PGC0030694,Sb,0,0,0,0,0,0,0,1,0
PGC 34870  ,PGC0034870,Sc,0,0,0,0,0,0,0,0,1
PGC 52877  ,PGC0052877,Sb,0,0,0,0,0,0,0,1,0
PGC 47961  ,PGC0047961,SBa,0,0,0,1,0,0,0,0,0
PGC 36902  ,PGC0036902,Sb,0,0,0,0,0,0,0,1,0
PGC 39999  ,PGC0039999,Irr,0,1,0,0,0,0,0,0,0
PGC 48558  ,PGC0048558,Sa,0,0,0,0,0,0,1,0,0
PGC 25955  ,PGC0025955,E,1,0,0,0,0,0,0,0,0
PGC 56573  ,PGC0056573,SBb,0,0,0,0,1,0,0,0,0
PGC 46171  ,PGC0046171,Sb,0,0,0,0,0,0,0,1,0
PGC 58390  ,PGC0058390,SBb,0,0,0,0,1,0,0,0,0
PGC 42594  ,PGC0042594,SBb,0,0,0,0,1,0,0,0,0
PGC 24981  ,PGC0024981,SBb,0,0,0,0,1,0,0,0,0
PGC 57800  ,PGC0057800,Sb,0,0,0,0,0,0,0,1,0
PGC 46739  ,PGC0046739,Sc,0,0,0,0,0,0,0,0,1
PGC 51236  ,PGC0051236,Sc,0,0,0,0,0,0,0,0,1
PGC 36029  ,PGC0036029,Sc,0,0,0,0,0,0,0,0,1
PGC 45538  ,PGC0045538,SBb,0,0,0,0,1,0,0,0,0
PGC 48756  ,PGC0048756,Sb,0,0,0,0,0,0,0,1,0
PGC 37004  ,PGC0037004,Sc,0,0,0,0,0,0,0,0,1
PGC 51477  ,PGC0051477,Sc,0,0,0,0,0,0,0,0,1
PGC 51470  ,PGC0051470,SBa,0,0,0,1,0,0,0,0,0
PGC 51300  ,PGC0051300,SBa,0,0,0,1,0,0,0,0,0
PGC 51831  ,PGC0051831,Sa,0,0,0,0,0,0,1,0,0
PGC 43286  ,PGC0043286,Sb,0,0,0,0,0,0,0,1,0
PGC 35859  ,PGC0035859,S0,0,0,1,0,0,0,0,0,0
PGC 43157  ,PGC0043157,E,1,0,0,0,0,0,0,0,0
PGC 33495  ,PGC0033495,Sb,0,0,0,0,0,0,0,1,0
PGC 26445  ,PGC0026445,SBb,0,0,0,0,1,0,0,0,0
PGC 25533  ,PGC0025533,SBa,0,0,0,1,0,0,0,0,0
PGC 46041  ,PGC0046041,SBc,0,0,0,0,0,1,0,0,0
PGC 28888  ,PGC0028888,Sc,0,0,0,0,0,0,0,0,1
PGC 22678  ,PGC0022678,Sc,0,0,0,0,0,0,0,0,1
PGC 37093  ,PGC0037093,S0,0,0,1,0,0,0,0,0,0
PGC 51779  ,PGC0051779,SBb,0,0,0,0,1,0,0,0,0
PGC 33719  ,PGC0033719,Sb,0,0,0,0,0,0,0,1,0
PGC 45755  ,PGC0045755,Irr,0,1,0,0,0,0,0,0,0
PGC 34320  ,PGC0034320,Sa,0,0,0,0,0,0,1,0,0
PGC 34278  ,PGC0034278,Sa,0,0,0,0,0,0,1,0,0
PGC 35413  ,PGC0035413,SBa,0,0,0,1,0,0,0,0,0
PGC 39122  ,PGC0039122,Sc,0,0,0,0,0,0,0,0,1
PGC 41779  ,PGC0041779,Sc,0,0,0,0,0,0,0,0,1
PGC 47971  ,PGC0047971,SBc,0,0,0,0,0,1,0,0,0
PGC 21244  ,PGC0021244,Sa,0,0,0,0,0,0,1,0,0
PGC 48542  ,PGC0048542,Sb,0,0,0,0,0,0,0,1,0
PGC 45848  ,PGC0045848,Sc,0,0,0,0,0,0,0,0,1
PGC 24640  ,PGC0024640,Sc,0,0,0,0,0,0,0,0,1
PGC 34861  ,PGC0034861,Sc,0,0,0,0,0,0,0,0,1
PGC 50758  ,PGC0050758,S0,0,0,1,0,0,0,0,0,0
PGC 49333  ,PGC0049333,Sc,0,0,0,0,0,0,0,0,1
PGC 50437  ,PGC0050437,Sc,0,0,0,0,0,0,0,0,1
PGC 41048  ,PGC0041048,Irr,0,1,0,0,0,0,0,0,0
PGC 25284  ,PGC0025284,Irr,0,1,0,0,0,0,0,0,0
PGC 25281  ,PGC0025281,Irr,0,1,0,0,0,0,0,0,0
PGC 20799  ,PGC0020799,Sc,0,0,0,0,0,0,0,0,1
PGC 24470  ,PGC0024470,Sc,0,0,0,0,0,0,0,0,1
PGC 25331  ,PGC0025331,Sc,0,0,0,0,0,0,0,0,1
PGC 43750  ,PGC0043750,SBc,0,0,0,0,0,1,0,0,0
PGC 57287  ,PGC0057287,Sb,0,0,0,0,0,0,0,1,0
PGC 49452  ,PGC0049452,Irr,0,1,0,0,0,0,0,0,0
PGC 38820  ,PGC0038820,SBa,0,0,0,1,0,0,0,0,0
PGC 35450  ,PGC0035450,Irr,0,1,0,0,0,0,0,0,0
PGC 27261  ,PGC0027261,Irr,0,1,0,0,0,0,0,0,0
PGC 47011  ,PGC0047011,SBb,0,0,0,0,1,0,0,0,0
PGC 22305  ,PGC0022305,Irr,0,1,0,0,0,0,0,0,0
PGC 52027  ,PGC0052027,SBb,0,0,0,0,1,0,0,0,0
PGC 36568  ,PGC0036568,Sb,0,0,0,0,0,0,0,1,0
PGC 45336  ,PGC0045336,Sc,0,0,0,0,0,0,0,0,1
PGC 45306  ,PGC0045306,Irr,0,1,0,0,0,0,0,0,0
PGC 57394  ,PGC0057394,Sb,0,0,0,0,0,0,0,1,0
PGC 47041  ,PGC0047041,Sc,0,0,0,0,0,0,0,0,1
PGC 34485  ,PGC0034485,Sc,0,0,0,0,0,0,0,0,1
PGC 55943  ,PGC0055943,E,1,0,0,0,0,0,0,0,0
PGC 57836  ,PGC0057836,Sb,0,0,0,0,0,0,0,1,0
PGC 58962  ,PGC0058962,Sa,0,0,0,0,0,0,1,0,0
PGC 34681  ,PGC0034681,Sc,0,0,0,0,0,0,0,0,1
PGC 26058  ,PGC0026058,Sb,0,0,0,0,0,0,0,1,0
PGC 21168  ,PGC0021168,SBc,0,0,0,0,0,1,0,0,0
PGC 51196  ,PGC0051196,Sb,0,0,0,0,0,0,0,1,0
PGC 58514  ,PGC0058514,Sc,0,0,0,0,0,0,0,0,1
PGC 38881  ,PGC0038881,Irr,0,1,0,0,0,0,0,0,0
PGC 27843  ,PGC0027843,SBb,0,0,0,0,1,0,0,0,0
PGC 32519  ,PGC0032519,Sc,0,0,0,0,0,0,0,0,1
PGC 45927  ,PGC0045927,Irr,0,1,0,0,0,0,0,0,0
PGC 39145  ,PGC0039145,Irr,0,1,0,0,0,0,0,0,0
PGC 50942  ,PGC0050942,Sc,0,0,0,0,0,0,0,0,1
PGC 26412  ,PGC0026412,Sc,0,0,0,0,0,0,0,0,1
PGC 49810  ,PGC0049810,Sa,0,0,0,0,0,0,1,0,0
PGC 23028  ,PGC0023028,SBb,0,0,0,0,1,0,0,0,0
PGC 44731  ,PGC0044731,Sc,0,0,0,0,0,0,0,0,1
PGC 45787  ,PGC0045787,Sa,0,0,0,0,0,0,1,0,0
PGC 46009  ,PGC0046009,Irr,0,1,0,0,0,0,0,0,0
PGC 31817  ,PGC0031817,Sc,0,0,0,0,0,0,0,0,1
PGC 33566  ,PGC0033566,Sb,0,0,0,0,0,0,0,1,0
PGC 35913  ,PGC0035913,Sc,0,0,0,0,0,0,0,0,1
PGC 37589  ,PGC0037589,Sc,0,0,0,0,0,0,0,0,1
PGC 58610  ,PGC0058610,SBa,0,0,0,1,0,0,0,0,0
PGC 51448  ,PGC0051448,Sb,0,0,0,0,0,0,0,1,0
PGC 43129  ,PGC0043129,Irr,0,1,0,0,0,0,0,0,0
PGC 29043  ,PGC0029043,Sc,0,0,0,0,0,0,0,0,1
PGC 59244  ,PGC0059244,SBc,0,0,0,0,0,1,0,0,0
PGC 51018  ,PGC0051018,S0,0,0,1,0,0,0,0,0,0
PGC 51023  ,PGC0051023,Sb,0,0,0,0,0,0,0,1,0
PGC 30371  ,PGC0030371,SBa,0,0,0,1,0,0,0,0,0
PGC 57284  ,PGC0057284,SBc,0,0,0,0,0,1,0,0,0
PGC 28984  ,PGC0028984,Sa,0,0,0,0,0,0,1,0,0
PGC 41407  ,PGC0041407,Sa,0,0,0,0,0,0,1,0,0
PGC 44920  ,PGC0044920,Sc,0,0,0,0,0,0,0,0,1
PGC 49709  ,PGC0049709,Sc,0,0,0,0,0,0,0,0,1
PGC 26540  ,PGC0026540,Irr,0,1,0,0,0,0,0,0,0
PGC 57156  ,PGC0057156,Sb,0,0,0,0,0,0,0,1,0
PGC 35725  ,PGC0035725,Sc,0,0,0,0,0,0,0,0,1
PGC 35569  ,PGC0035569,Sb,0,0,0,0,0,0,0,1,0
PGC 59489  ,PGC0059489,Sb,0,0,0,0,0,0,0,1,0
PGC 24791  ,PGC0024791,Sa,0,0,0,0,0,0,1,0,0
PGC 51281  ,PGC0051281,Irr,0,1,0,0,0,0,0,0,0
PGC 47634  ,PGC0047634,SBb,0,0,0,0,1,0,0,0,0
PGC 32850  ,PGC0032850,Sa,0,0,0,0,0,0,1,0,0
PGC 56529  ,PGC0056529,Sc,0,0,0,0,0,0,0,0,1
PGC 45145  ,PGC0045145,Sb,0,0,0,0,0,0,0,1,0
PGC 38905  ,PGC0038905,Irr,0,1,0,0,0,0,0,0,0
PGC 49956  ,PGC0049956,S0,0,0,1,0,0,0,0,0,0
PGC 21291  ,PGC0021291,Sc,0,0,0,0,0,0,0,0,1
PGC 47996  ,PGC0047996,Sc,0,0,0,0,0,0,0,0,1
PGC 27416  ,PGC0027416,Sc,0,0,0,0,0,0,0,0,1
PGC 31545  ,PGC0031545,Sc,0,0,0,0,0,0,0,0,1
PGC 57816  ,PGC0057816,Sb,0,0,0,0,0,0,0,1,0
PGC 42904  ,PGC0042904,SBb,0,0,0,0,1,0,0,0,0
PGC 40791  ,PGC0040791,Irr,0,1,0,0,0,0,0,0,0
PGC 26390  ,PGC0026390,Sb,0,0,0,0,0,0,0,1,0
PGC 22468  ,PGC0022468,Irr,0,1,0,0,0,0,0,0,0
PGC 47809  ,PGC0047809,Sb,0,0,0,0,0,0,0,1,0
PGC 32123  ,PGC0032123,Sb,0,0,0,0,0,0,0,1,0
PGC 24453  ,PGC0024453,S0,0,0,1,0,0,0,0,0,0
PGC 57984  ,PGC0057984,Sb,0,0,0,0,0,0,0,1,0
PGC 28551  ,PGC0028551,Sc,0,0,0,0,0,0,0,0,1
PGC 31782  ,PGC0031782,Sc,0,0,0,0,0,0,0,0,1
PGC 56812  ,PGC0056812,Sc,0,0,0,0,0,0,0,0,1
PGC 23271  ,PGC0023271,Sb,0,0,0,0,0,0,0,1,0
PGC 53350  ,PGC0053350,Sc,0,0,0,0,0,0,0,0,1
PGC 32680  ,PGC0032680,SBb,0,0,0,0,1,0,0,0,0
PGC 21144  ,PGC0021144,SBb,0,0,0,0,1,0,0,0,0
PGC 49739  ,PGC0049739,SBb,0,0,0,0,1,0,0,0,0
PGC 31572  ,PGC0031572,SBa,0,0,0,1,0,0,0,0,0
PGC 20886  ,PGC0020886,SBb,0,0,0,0,1,0,0,0,0
